iter	Logloss
5122	0.04931339709
5123	0.04931311511
5124	0.04930420662
5125	0.04930359982
5126	0.0492891285
5127	0.04926772687
5128	0.04925698634
5129	0.04925453544
5130	0.04925428475
5131	0.04923858159
5132	0.04922911537
5133	0.04922200122
5134	0.04920892674
5135	0.04920427447
5136	0.04919513357
5137	0.04918430003
5138	0.04917413434
5139	0.04916314792
5140	0.04916239115
5141	0.04914242938
5142	0.04914200613
5143	0.04912842745
5144	0.04912233715
5145	0.04910937129
5146	0.04909681447
5147	0.04908768007
5148	0.04908713316
5149	0.04908267957
5150	0.04907399297
5151	0.04906369148
5152	0.04904993173
5153	0.04903462839
5154	0.04902226922
5155	0.04900641129
5156	0.04899684328
5157	0.04898368931
5158	0.04897125271
5159	0.04895909163
5160	0.0489454277
5161	0.04893447932
5162	0.04892640715
5163	0.04892632428
5164	0.04891303128
5165	0.04890589902
5166	0.04890528603
5167	0.04890008609
5168	0.04889179493
5169	0.04888404765
5170	0.04887557372
5171	0.04887512096
5172	0.04886774862
5173	0.04885947708
5174	0.04885085948
5175	0.04884784509
5176	0.04883528402
5177	0.04883473549
5178	0.04882424057
5179	0.04881815516
5180	0.04880787706
5181	0.04879814334
5182	0.04878600168
5183	0.04877187905
5184	0.04876581384
5185	0.04876095873
5186	0.04875232149
5187	0.0487465936
5188	0.04873751301
5189	0.0487272569
5190	0.04871602907
5191	0.04871092733
5192	0.04869562003
5193	0.04868670597
5194	0.04867751579
5195	0.04867638452
5196	0.04867586824
5197	0.04866665841
5198	0.04865158829
5199	0.04864082764
5200	0.04864058799
5201	0.04863985976
5202	0.04863803935
5203	0.04863217613
5204	0.04863070393
5205	0.04863036816
5206	0.04862033872
5207	0.04861337715
5208	0.04860389225
5209	0.04859867167
5210	0.04858545894
5211	0.04857142359
5212	0.04856304398
5213	0.04856267927
5214	0.04855808051
5215	0.04854476849
5216	0.048538443
5217	0.04852127179
5218	0.04851901216
5219	0.04851245658
5220	0.04850272434
5221	0.04849338437
5222	0.04847970175
5223	0.0484681714
5224	0.04845805856
5225	0.04844158384
5226	0.04842731894
5227	0.04840707423
5228	0.04839570747
5229	0.04839442636
5230	0.04839426149
5231	0.04838193382
5232	0.04836074531
5233	0.04834488251
5234	0.04834213318
5235	0.04832961366
5236	0.04831932528
5237	0.04831159421
5238	0.0483002146
5239	0.04828890165
5240	0.04828159207
5241	0.04826933272
5242	0.04825867866
5243	0.04824907459
5244	0.04824871009
5245	0.04824822581
5246	0.04824743911
5247	0.04823536668
5248	0.04822887648
5249	0.04821815029
5250	0.04820430867
5251	0.04819171569
5252	0.04819040693
5253	0.04819031651
5254	0.04817181088
5255	0.04816413377
5256	0.04816188406
5257	0.04816152911
5258	0.04815317896
5259	0.04813925087
5260	0.04813304367
5261	0.04812131942
5262	0.04811838087
5263	0.04810849733
5264	0.0480933394
5265	0.04808061921
5266	0.04806169042
5267	0.04805076607
5268	0.04804199523
5269	0.04803397934
5270	0.04802386074
5271	0.04801292686
5272	0.04800405076
5273	0.04799029034
5274	0.04798993124
5275	0.04797448773
5276	0.04795812385
5277	0.04795070597
5278	0.04794997959
5279	0.04794949955
5280	0.04793576724
5281	0.04793536608
5282	0.04793477911
5283	0.04793469142
5284	0.04793423769
5285	0.04792326266
5286	0.04792288877
5287	0.04791163568
5288	0.04790154065
5289	0.04789590799
5290	0.0478864677
5291	0.04787606014
5292	0.04786334373
5293	0.04784389441
5294	0.04783099165
5295	0.04782586184
5296	0.04782554493
5297	0.04782551056
5298	0.0478111789
5299	0.04780236053
5300	0.0477870251
5301	0.04778668441
5302	0.04777494807
5303	0.04777439265
5304	0.04776094573
5305	0.04775344309
5306	0.04773971823
5307	0.04772549526
5308	0.04772036602
5309	0.04770574585
5310	0.04769419212
5311	0.04768409676
5312	0.04767235707
5313	0.04765929615
5314	0.04765005597
5315	0.04764137957
5316	0.04763035368
5317	0.04762809965
5318	0.04761882365
5319	0.04760346064
5320	0.04758322838
5321	0.04757598031
5322	0.04757184117
5323	0.04756023391
5324	0.04755207201
5325	0.04754253579
5326	0.0475326302
5327	0.04752306696
5328	0.04751442122
5329	0.04751279861
5330	0.04749795433
5331	0.04748689465
5332	0.04748686756
5333	0.04747919237
5334	0.04746430194
5335	0.04745655504
5336	0.04744991436
5337	0.04744016965
5338	0.0474305157
5339	0.04741835572
5340	0.04740644933
5341	0.04740359502
5342	0.04739808517
5343	0.04738846125
5344	0.04737735884
5345	0.04736805529
5346	0.04736781096
5347	0.04736651984
5348	0.04736616757
5349	0.04736173594
5350	0.04735177305
5351	0.04734499479
5352	0.0473362202
5353	0.04732671678
5354	0.04731210864
5355	0.04731170086
5356	0.04731093257
5357	0.04730334936
5358	0.04730334851
5359	0.04728953905
5360	0.04727762578
5361	0.04726432419
5362	0.04726286486
5363	0.04726135468
5364	0.04725256757
5365	0.0472521016
5366	0.04724483993
5367	0.04723379947
5368	0.04722539207
5369	0.04722532571
5370	0.04721291241
5371	0.04720400395
5372	0.04720191344
5373	0.04719237193
5374	0.04717508587
5375	0.04717050576
5376	0.04716836652
5377	0.04715994101
5378	0.04715987671
5379	0.04715193218
5380	0.04714033785
5381	0.04713506745
5382	0.04713385281
5383	0.04711940667
5384	0.04711901862
5385	0.04710454562
5386	0.04709928581
5387	0.04708634972
5388	0.04707964639
5389	0.04706825553
5390	0.04705648263
5391	0.0470465191
5392	0.04703279548
5393	0.047023747
5394	0.04702326447
5395	0.04701686144
5396	0.04700506286
5397	0.04699527585
5398	0.04699494801
5399	0.04699492061
5400	0.0469823342
5401	0.04697529705
5402	0.04696462012
5403	0.04695525602
5404	0.04694597543
5405	0.04693837888
5406	0.04693083414
5407	0.04691540864
5408	0.04691528806
5409	0.04691167633
5410	0.04691135988
5411	0.04690262652
5412	0.04689434279
5413	0.04687912805
5414	0.046864295
5415	0.04685517502
5416	0.04685080977
5417	0.0468425526
5418	0.04683618008
5419	0.04682498661
5420	0.04681343436
5421	0.04680364498
5422	0.04680306219
5423	0.04679534421
5424	0.04679053923
5425	0.04678492488
5426	0.04677223485
5427	0.04677199889
5428	0.0467598117
5429	0.04674930318
5430	0.04673704974
5431	0.04672824912
5432	0.04671757816
5433	0.0467087851
5434	0.04670267107
5435	0.04669273647
5436	0.04668129596
5437	0.04666985181
5438	0.04666253428
5439	0.04665377016
5440	0.04665014233
5441	0.04664279621
5442	0.04663181615
5443	0.04662423311
5444	0.04661359473
5445	0.04661228669
5446	0.04660166874
5447	0.04660154254
5448	0.04658858633
5449	0.04658312371
5450	0.04658257945
5451	0.04657372732
5452	0.0465589971
5453	0.04654605889
5454	0.04653505423
5455	0.04652252665
5456	0.04651412983
5457	0.04650288822
5458	0.04648847246
5459	0.04648773911
5460	0.04647706377
5461	0.0464695862
5462	0.04646145805
5463	0.04645943692
5464	0.04644741857
5465	0.04644530722
5466	0.04644490452
5467	0.04644375556
5468	0.04643542474
5469	0.04642581768
5470	0.04641801025
5471	0.04639978927
5472	0.0463872602
5473	0.04638724171
5474	0.04638254673
5475	0.04637289476
5476	0.04636803363
5477	0.04636525292
5478	0.04635723111
5479	0.04634913294
5480	0.04633912929
5481	0.04632874861
5482	0.04631378882
5483	0.0462996065
5484	0.04629127224
5485	0.04628145262
5486	0.04627170832
5487	0.04625854334
5488	0.04624990206
5489	0.04624940886
5490	0.04624098556
5491	0.04622891001
5492	0.04622049969
5493	0.04621288313
5494	0.04621271032
5495	0.0462011227
5496	0.04618690136
5497	0.04618111005
5498	0.04617210971
5499	0.04616139911
5500	0.04616090443
5501	0.04615062492
5502	0.0461501641
5503	0.04614966929
5504	0.04613792811
5505	0.04612926037
5506	0.04611891331
5507	0.04611233512
5508	0.04611231941
5509	0.0461081626
5510	0.04610087373
5511	0.04610026276
5512	0.04609731139
5513	0.04609374863
5514	0.04609373634
5515	0.04608571459
5516	0.04607491542
5517	0.04607475701
5518	0.04606351698
5519	0.0460633368
5520	0.04605264719
5521	0.04604526445
5522	0.04603575185
5523	0.04603548234
5524	0.04603457487
5525	0.04603346121
5526	0.04602283514
5527	0.0460101254
5528	0.04600997625
5529	0.04600996416
5530	0.04599803371
5531	0.04598918891
5532	0.04597724432
5533	0.04596488391
5534	0.04595653782
5535	0.04595638157
5536	0.04593884326
5537	0.04593507317
5538	0.04592335245
5539	0.04591353321
5540	0.04590157128
5541	0.0459015028
5542	0.04589476487
5543	0.04588654145
5544	0.04587235007
5545	0.04587230862
5546	0.04586274544
5547	0.04585262473
5548	0.04583876487
5549	0.04583834668
5550	0.0458258017
5551	0.04582502995
5552	0.04581599936
5553	0.04580783536
5554	0.04579507661
5555	0.04578620308
5556	0.04577737895
5557	0.04576923026
5558	0.04576862969
5559	0.04575719377
5560	0.04574389846
5561	0.04573661099
5562	0.04572755207
5563	0.04571916964
5564	0.0457186701
5565	0.04571665774
5566	0.0457063127
5567	0.04569850213
5568	0.0456980039
5569	0.04569755666
5570	0.04568796412
5571	0.04567964561
5572	0.04567280117
5573	0.04566538957
5574	0.04565184693
5575	0.045636289
5576	0.04562912815
5577	0.0456207073
5578	0.04560203074
5579	0.04560202045
5580	0.04560020926
5581	0.04557974352
5582	0.04557046116
5583	0.04555991703
5584	0.04555490305
5585	0.04554309265
5586	0.04554281519
5587	0.04554243157
5588	0.04553081331
5589	0.04552353892
5590	0.04552155666
5591	0.04552069675
5592	0.04550974977
5593	0.04550086409
5594	0.04548663908
5595	0.04547701146
5596	0.04546467591
5597	0.0454627163
5598	0.045461089
5599	0.04544905842
5600	0.04544089272
5601	0.04543259727
5602	0.04543121927
5603	0.04542143011
5604	0.045421049
5605	0.04541614922
5606	0.04540749471
5607	0.04540741506
5608	0.04539907424
5609	0.04539841083
5610	0.04539803975
5611	0.0453889908
5612	0.04537966448
5613	0.04537926594
5614	0.04536307931
5615	0.04535727173
5616	0.04534541333
5617	0.04534411317
5618	0.0453401707
5619	0.04533089537
5620	0.04532754903
5621	0.04531793898
5622	0.04530922641
5623	0.04529953105
5624	0.04528472652
5625	0.04528406682
5626	0.04527119247
5627	0.04526130732
5628	0.04526022693
5629	0.04524621214
5630	0.0452461107
5631	0.0452388515
5632	0.04523381183
5633	0.04522450458
5634	0.04521296901
5635	0.04519833531
5636	0.04519804794
5637	0.04519154507
5638	0.04518670746
5639	0.04517841607
5640	0.04517831409
5641	0.04516574267
5642	0.04515635403
5643	0.04514774637
5644	0.04514089278
5645	0.04513386067
5646	0.04512732542
5647	0.04512037177
5648	0.04511163448
5649	0.04510233415
5650	0.04509426954
5651	0.04509252418
5652	0.04509203842
5653	0.04509067681
5654	0.04508298201
5655	0.04508257405
5656	0.04507180279
5657	0.04506526664
5658	0.04505687079
5659	0.04504510036
5660	0.04503164242
5661	0.045031181
5662	0.04502339727
5663	0.04501281663
5664	0.04501230741
5665	0.04500347915
5666	0.04499383924
5667	0.04498366156
5668	0.04498297233
5669	0.04498279401
5670	0.04498256153
5671	0.04498216633
5672	0.04497009634
5673	0.04496210698
5674	0.04495434381
5675	0.04494626753
5676	0.04493454835
5677	0.04492553286
5678	0.04491364863
5679	0.0449062862
5680	0.04489843111
5681	0.04489022613
5682	0.04488244721
5683	0.04487037303
5684	0.04485883384
5685	0.04484869144
5686	0.04484318683
5687	0.04483604188
5688	0.04482653192
5689	0.0448198507
5690	0.04480911183
5691	0.04480136897
5692	0.04479212558
5693	0.04478327542
5694	0.04477870398
5695	0.04477563333
5696	0.04476724059
5697	0.0447534844
5698	0.0447429
5699	0.04473508132
5700	0.04472518606
5701	0.04471591016
5702	0.04470928503
5703	0.04469743761
5704	0.04468664631
5705	0.04467929233
5706	0.04466534469
5707	0.04466529519
5708	0.04466456105
5709	0.04465350472
5710	0.04464425524
5711	0.04464394795
5712	0.04463052631
5713	0.04461745459
5714	0.04461706619
5715	0.04461660968
5716	0.04461328662
5717	0.04461326008
5718	0.04460025173
5719	0.04459981439
5720	0.04459969248
5721	0.0445903258
5722	0.0445819301
5723	0.04457300083
5724	0.04456562049
5725	0.0445575217
5726	0.04454253362
5727	0.04452626555
5728	0.04451760038
5729	0.04450861881
5730	0.04449733931
5731	0.0444889967
5732	0.04447818703
5733	0.04446918948
5734	0.04446886412
5735	0.04446270813
5736	0.04446248743
5737	0.04445259175
5738	0.04443489756
5739	0.04443349117
5740	0.04442318533
5741	0.04440896702
5742	0.0444087047
5743	0.04440042899
5744	0.04438235946
5745	0.04437511115
5746	0.04436723439
5747	0.04435984268
5748	0.04435123174
5749	0.04434436636
5750	0.04433489209
5751	0.04432707522
5752	0.04432038092
5753	0.04431255022
5754	0.04431213979
5755	0.04430389453
5756	0.04429398835
5757	0.04429398424
5758	0.04429230203
5759	0.04428590287
5760	0.04427614517
5761	0.04427605824
5762	0.04427593566
5763	0.04426612607
5764	0.04425415356
5765	0.04425413623
5766	0.04424442543
5767	0.04423653219
5768	0.04422824835
5769	0.04422770471
5770	0.0442273123
5771	0.04422060027
5772	0.04421144101
5773	0.04420334595
5774	0.04419970206
5775	0.04419072623
5776	0.04417960424
5777	0.04417038
5778	0.04415895745
5779	0.04414887212
5780	0.04413959257
5781	0.04413851186
5782	0.0441318172
5783	0.04412129062
5784	0.04411184687
5785	0.04410289624
5786	0.04410115191
5787	0.04409341773
5788	0.04408337121
5789	0.04407622757
5790	0.04406799423
5791	0.04406770355
5792	0.0440658263
5793	0.04405749426
5794	0.04404834881
5795	0.04404708094
5796	0.04403944651
5797	0.04403298146
5798	0.044032537
5799	0.04403083071
5800	0.04403062474
5801	0.04402149642
5802	0.04401207904
5803	0.04400575284
5804	0.04399638505
5805	0.04399022261
5806	0.04398351176
5807	0.04397300335
5808	0.04397277454
5809	0.04396495317
5810	0.04396049066
5811	0.04395080541
5812	0.04394133537
5813	0.04393099276
5814	0.0439206049
5815	0.04391436791
5816	0.04391407308
5817	0.04391404334
5818	0.04391370869
5819	0.04391221267
5820	0.04390139411
5821	0.04390136369
5822	0.0438935723
5823	0.04388676621
5824	0.04387957615
5825	0.04387142067
5826	0.04386515431
5827	0.04385856165
5828	0.04384607373
5829	0.04383897189
5830	0.04382721177
5831	0.04381709107
5832	0.04380986046
5833	0.04379731291
5834	0.04379668668
5835	0.04378884137
5836	0.04377922621
5837	0.043768198
5838	0.04376237636
5839	0.04375471215
5840	0.04374660129
5841	0.04373921461
5842	0.0437313959
5843	0.04372202565
5844	0.04371228381
5845	0.043703731
5846	0.04369534138
5847	0.04368667159
5848	0.04367546221
5849	0.04366418686
5850	0.04366398654
5851	0.04365163517
5852	0.04364113881
5853	0.04364103226
5854	0.04363027254
5855	0.04362132496
5856	0.04360911879
5857	0.04360261151
5858	0.04359504256
5859	0.04358789797
5860	0.04357994982
5861	0.04357126102
5862	0.04356261105
5863	0.04355219277
5864	0.04353801337
5865	0.04353121961
5866	0.04352295327
5867	0.04352251803
5868	0.04351987281
5869	0.04351142872
5870	0.04350513795
5871	0.04349572437
5872	0.04349528601
5873	0.04349522994
5874	0.04349499971
5875	0.04348366181
5876	0.04347930506
5877	0.04347209394
5878	0.04346675838
5879	0.04346674671
5880	0.04346495168
5881	0.04345633538
5882	0.04344512221
5883	0.04343887404
5884	0.04343840437
5885	0.04343198691
5886	0.04342457146
5887	0.0434101364
5888	0.04340253631
5889	0.04340209842
5890	0.04340166357
5891	0.04339316239
5892	0.043386476
5893	0.04338354279
5894	0.04337492636
5895	0.04336731913
5896	0.0433564704
5897	0.04335047616
5898	0.04335044697
5899	0.04335006581
5900	0.043342518
5901	0.04333436256
5902	0.04332800108
5903	0.04331943633
5904	0.04331935594
5905	0.04331911582
5906	0.04331555915
5907	0.04331071029
5908	0.04330313486
5909	0.04329766118
5910	0.04329009564
5911	0.04328185299
5912	0.04327674386
5913	0.0432646642
5914	0.04325185911
5915	0.0432517643
5916	0.04324345529
5917	0.04324175046
5918	0.04322957143
5919	0.04322290307
5920	0.0432209983
5921	0.04321552982
5922	0.04320460152
5923	0.04320211556
5924	0.043196052
5925	0.04318967767
5926	0.0431798586
5927	0.04317501935
5928	0.04316639565
5929	0.04315932023
5930	0.0431512108
5931	0.04315059613
5932	0.04314270883
5933	0.04313323276
5934	0.04313292052
5935	0.04312493718
5936	0.04312477785
5937	0.04311116249
5938	0.04311113669
5939	0.043105365
5940	0.04309532808
5941	0.04308823102
5942	0.04308482402
5943	0.04308435825
5944	0.04307225837
5945	0.04307207089
5946	0.04305787556
5947	0.04304351513
5948	0.04304341594
5949	0.04304297083
5950	0.04304269983
5951	0.04303453838
5952	0.04302783712
5953	0.04302710595
5954	0.04301750177
5955	0.0430103487
5956	0.04300092599
5957	0.0429928536
5958	0.04298645641
5959	0.0429857699
5960	0.04298542323
5961	0.04298503523
5962	0.04298499742
5963	0.04298062337
5964	0.0429711464
5965	0.04296893062
5966	0.04295590643
5967	0.04294955551
5968	0.04294429482
5969	0.04293272386
5970	0.04293255481
5971	0.0429287512
5972	0.04292868968
5973	0.04292491928
5974	0.04291492052
5975	0.04290372007
5976	0.04289629037
5977	0.04289234175
5978	0.04288457954
5979	0.04287713368
5980	0.04286795473
5981	0.04286172092
5982	0.04286068895
5983	0.04285037169
5984	0.04283454299
5985	0.04282734311
5986	0.04281556528
5987	0.0428080597
5988	0.0427990362
5989	0.04278071316
5990	0.04277540404
5991	0.0427752246
5992	0.04277519917
5993	0.04276931623
5994	0.04275818563
5995	0.04275809982
5996	0.04275047087
5997	0.04274396026
5998	0.04273603481
5999	0.04272924007
6000	0.04272270051
6001	0.04270406446
6002	0.0426942818
6003	0.04268460726
6004	0.04267833446
6005	0.04267600236
6006	0.04267557105
6007	0.04266928004
6008	0.04265695269
6009	0.04265327568
6010	0.04264720474
6011	0.04263856494
6012	0.04263822525
6013	0.04263772586
6014	0.04263629734
6015	0.04263018579
6016	0.04262238844
6017	0.04262064273
6018	0.04260302949
6019	0.04259876974
6020	0.04259184661
6021	0.04259163788
6022	0.0425838774
6023	0.04257308706
6024	0.04256229177
6025	0.04255471815
6026	0.04254495845
6027	0.04253122939
6028	0.04252295647
6029	0.0425145857
6030	0.04250743067
6031	0.04250488278
6032	0.04249821123
6033	0.04249774802
6034	0.04248869207
6035	0.0424802733
6036	0.04247332156
6037	0.04246629327
6038	0.04245446906
6039	0.04244563926
6040	0.04244438817
6041	0.04243505504
6042	0.04243463519
6043	0.04242535492
6044	0.04241590867
6045	0.04240423178
6046	0.04240418898
6047	0.04239422037
6048	0.04238327044
6049	0.04237320079
6050	0.0423726382
6051	0.04236612143
6052	0.04235902508
6053	0.04235096445
6054	0.04234043782
6055	0.04233310264
6056	0.04232597334
6057	0.04231817831
6058	0.04231027053
6059	0.04230107239
6060	0.0422946951
6061	0.04228627882
6062	0.04227796458
6063	0.04226934874
6064	0.04226930817
6065	0.04226091289
6066	0.042255933
6067	0.04224977627
6068	0.04224968494
6069	0.04223968963
6070	0.04223830763
6071	0.04223826399
6072	0.04222722757
6073	0.04221900729
6074	0.04221010277
6075	0.04220598463
6076	0.04220592175
6077	0.0421940245
6078	0.04218513496
6079	0.042179559
6080	0.04216791396
6081	0.04216753019
6082	0.04215982955
6083	0.04215269526
6084	0.04215020602
6085	0.04215015902
6086	0.04214751176
6087	0.04213872024
6088	0.04213867069
6089	0.04213833663
6090	0.04213050209
6091	0.04212472999
6092	0.04211795822
6093	0.04211752042
6094	0.04210737745
6095	0.04209694576
6096	0.04208914574
6097	0.04207727412
6098	0.04207030004
6099	0.04206065226
6100	0.0420601062
6101	0.04205712276
6102	0.04204794283
6103	0.04203829386
6104	0.04202890715
6105	0.04201093614
6106	0.0420037981
6107	0.04200339683
6108	0.04200279833
6109	0.04199653736
6110	0.04198751258
6111	0.04197785318
6112	0.04196635551
6113	0.04196361121
6114	0.04195556464
6115	0.04194978655
6116	0.04194753632
6117	0.04194752105
6118	0.04194168905
6119	0.04193290181
6120	0.04192256732
6121	0.04191455913
6122	0.04190388171
6123	0.04190092276
6124	0.04189514495
6125	0.0418951296
6126	0.04189082126
6127	0.04188151247
6128	0.04188103728
6129	0.0418718567
6130	0.04186519335
6131	0.04185788562
6132	0.04184753977
6133	0.04184084624
6134	0.0418391818
6135	0.04183386553
6136	0.04182704589
6137	0.04182665088
6138	0.04182657483
6139	0.04181346107
6140	0.04180667959
6141	0.04179509777
6142	0.04178772619
6143	0.04178004263
6144	0.04177126503
6145	0.0417573955
6146	0.04174988657
6147	0.04174984609
6148	0.04174974755
6149	0.04174944396
6150	0.0417396187
6151	0.04173488401
6152	0.04172791775
6153	0.04171994562
6154	0.0417198934
6155	0.04171975281
6156	0.04171372959
6157	0.04170615049
6158	0.04169463094
6159	0.0416845094
6160	0.04168411499
6161	0.04167780034
6162	0.04167072739
6163	0.04167044592
6164	0.04167039758
6165	0.04166240645
6166	0.04165641983
6167	0.04165032715
6168	0.04164136426
6169	0.04163461781
6170	0.04162930437
6171	0.0416248075
6172	0.04161555115
6173	0.04160843192
6174	0.04160246656
6175	0.04160211168
6176	0.04159092708
6177	0.04158227607
6178	0.04157705383
6179	0.04157676211
6180	0.04156433883
6181	0.04156086059
6182	0.04155492053
6183	0.04155488036
6184	0.04154769427
6185	0.04153864827
6186	0.04153181179
6187	0.04153175151
6188	0.04152202099
6189	0.04151502621
6190	0.04150581274
6191	0.04149594927
6192	0.04148791842
6193	0.04148042604
6194	0.04147374216
6195	0.0414731336
6196	0.04146558543
6197	0.04145653919
6198	0.0414559358
6199	0.04145542911
6200	0.04144777734
6201	0.04144139212
6202	0.04144105508
6203	0.04143176921
6204	0.04142207232
6205	0.04140949536
6206	0.0414020512
6207	0.04140040832
6208	0.04139145406
6209	0.04138413163
6210	0.04138147811
6211	0.0413726336
6212	0.04136650647
6213	0.04135314162
6214	0.0413385209
6215	0.04133795653
6216	0.0413290968
6217	0.04132173934
6218	0.04132152534
6219	0.04131407914
6220	0.0413040241
6221	0.04129470604
6222	0.04129305755
6223	0.04128226662
6224	0.04127476425
6225	0.0412743837
6226	0.04126419354
6227	0.04125678719
6228	0.04125654551
6229	0.0412451868
6230	0.04124175317
6231	0.04124166924
6232	0.04124153995
6233	0.04123455714
6234	0.04122423792
6235	0.04122416072
6236	0.0412129539
6237	0.04120150282
6238	0.04119888207
6239	0.04119864774
6240	0.0411969655
6241	0.0411901086
6242	0.04118202986
6243	0.04117975139
6244	0.04117939472
6245	0.04117273573
6246	0.04117103373
6247	0.04117082037
6248	0.04116337518
6249	0.04115700213
6250	0.04114871379
6251	0.0411405727
6252	0.04113894131
6253	0.04113239991
6254	0.04112131478
6255	0.04111581638
6256	0.04110477921
6257	0.04110008052
6258	0.04109973357
6259	0.0410926416
6260	0.0410899122
6261	0.04108497099
6262	0.04107908145
6263	0.04107176721
6264	0.04106305634
6265	0.04106069626
6266	0.0410604457
6267	0.04105883166
6268	0.04105828243
6269	0.04105805067
6270	0.0410535981
6271	0.04104716431
6272	0.0410361788
6273	0.04103574036
6274	0.04102881619
6275	0.04102298456
6276	0.04101705799
6277	0.04100877211
6278	0.04100603717
6279	0.04099779995
6280	0.04099758315
6281	0.04099645172
6282	0.04098632605
6283	0.04098285866
6284	0.04098264855
6285	0.04097128971
6286	0.04096570786
6287	0.0409562637
6288	0.04093915036
6289	0.04093890664
6290	0.04093194285
6291	0.04092315796
6292	0.04092288687
6293	0.04091813548
6294	0.0409110488
6295	0.0409017532
6296	0.040901728
6297	0.04089413829
6298	0.04089192823
6299	0.04088704514
6300	0.04088108299
6301	0.04087544077
6302	0.04086780126
6303	0.0408594813
6304	0.040851519
6305	0.04084986216
6306	0.04084973812
6307	0.04084943248
6308	0.04084912844
6309	0.04084337002
6310	0.04084315855
6311	0.04083095405
6312	0.0408201899
6313	0.04082015176
6314	0.04081331356
6315	0.04080632357
6316	0.04080628615
6317	0.04079421373
6318	0.04079402378
6319	0.040786915
6320	0.0407789557
6321	0.04077155395
6322	0.0407698943
6323	0.0407671292
6324	0.04075692275
6325	0.04075371001
6326	0.04074557582
6327	0.04074155438
6328	0.04073967815
6329	0.04073962058
6330	0.04072834034
6331	0.04072622078
6332	0.04071746147
6333	0.04071743304
6334	0.04071710209
6335	0.04070892417
6336	0.04070263765
6337	0.04069479244
6338	0.04069447667
6339	0.04069425549
6340	0.0406853971
6341	0.04068204477
6342	0.04068175313
6343	0.04067897092
6344	0.04067068599
6345	0.04067032211
6346	0.04066047914
6347	0.04065145111
6348	0.0406451239
6349	0.04063498632
6350	0.04062952469
6351	0.04062378297
6352	0.04062321714
6353	0.04062321469
6354	0.0406227783
6355	0.04061369322
6356	0.04060962788
6357	0.0406015325
6358	0.04058910111
6359	0.04058386085
6360	0.04058351276
6361	0.04057210534
6362	0.04057208872
6363	0.04057196088
6364	0.04057085827
6365	0.04056171773
6366	0.04055633313
6367	0.0405561928
6368	0.04055609223
6369	0.04055009874
6370	0.0405429211
6371	0.04054132654
6372	0.04053466278
6373	0.04053458594
6374	0.04052762837
6375	0.04052080156
6376	0.04051265607
6377	0.04050229462
6378	0.0404940521
6379	0.04049040279
6380	0.04048289922
6381	0.04047739623
6382	0.04046959105
6383	0.04046331784
6384	0.04046323814
6385	0.04044639783
6386	0.04044475355
6387	0.04044470917
6388	0.04043531482
6389	0.04042588182
6390	0.04041956759
6391	0.04041263927
6392	0.04040352702
6393	0.04040099135
6394	0.04038537111
6395	0.04037687151
6396	0.04037063751
6397	0.04036300714
6398	0.04035528019
6399	0.04035433467
6400	0.04034557397
6401	0.04034534265
6402	0.04034501688
6403	0.04034461536
6404	0.04033789667
6405	0.04033122191
6406	0.04032486737
6407	0.04031741991
6408	0.04030989196
6409	0.04030863185
6410	0.04030295889
6411	0.04029983433
6412	0.04029212068
6413	0.04028630561
6414	0.04028114211
6415	0.04027093486
6416	0.04026528001
6417	0.04025655941
6418	0.04024382288
6419	0.04024362329
6420	0.04023748291
6421	0.04023696737
6422	0.04023649005
6423	0.04023102021
6424	0.04022739931
6425	0.04022737454
6426	0.0402270874
6427	0.0402201681
6428	0.04021222817
6429	0.04020795613
6430	0.04019877611
6431	0.04019141159
6432	0.04018711045
6433	0.04018607615
6434	0.04018048591
6435	0.04017429195
6436	0.04016696316
6437	0.04016145185
6438	0.04016124621
6439	0.04015514622
6440	0.04014620724
6441	0.04014619646
6442	0.04013933852
6443	0.04013197345
6444	0.04012638127
6445	0.04011976361
6446	0.04011265202
6447	0.040098687
6448	0.0400985381
6449	0.04009215238
6450	0.04008474093
6451	0.04007771206
6452	0.04007027034
6453	0.0400630936
6454	0.04006197136
6455	0.04005478043
6456	0.04005472368
6457	0.04004660265
6458	0.04003875576
6459	0.0400331946
6460	0.04002518945
6461	0.04002169373
6462	0.04001230751
6463	0.04000819711
6464	0.04000783018
6465	0.03999995034
6466	0.0399935582
6467	0.03998605323
6468	0.03997926016
6469	0.03997904672
6470	0.03997457192
6471	0.03996985504
6472	0.03995941105
6473	0.03995440908
6474	0.0399543695
6475	0.03994882563
6476	0.03993998703
6477	0.03993353255
6478	0.03992518593
6479	0.03991869587
6480	0.0399176513
6481	0.0399083825
6482	0.03990834461
6483	0.03990831461
6484	0.03990103004
6485	0.03989553374
6486	0.03989542128
6487	0.03988901265
6488	0.03988266721
6489	0.03987739275
6490	0.03987720748
6491	0.03987552175
6492	0.03986472482
6493	0.03985912631
6494	0.03984800919
6495	0.03984254313
6496	0.03983653388
6497	0.03982705739
6498	0.03981722023
6499	0.03980993526
6500	0.03979768761
6501	0.0397890786
6502	0.03978375362
6503	0.03977430216
6504	0.03976506191
6505	0.03975857355
6506	0.03975819897
6507	0.03975000311
6508	0.03974224032
6509	0.03974193438
6510	0.03973945731
6511	0.03973304485
6512	0.03972979839
6513	0.03972968633
6514	0.03972458621
6515	0.03971563597
6516	0.03970967315
6517	0.03970184417
6518	0.03970171223
6519	0.0396934982
6520	0.03968519829
6521	0.03967083616
6522	0.03966148566
